"Store_Name","Longitude","Latitude","Address","Address Line #2","City","State","Zip5","Zip4","County"
"Dollar Tree 840","-73.992325","42.807201","70 W Campbell Rd","Ste 1","Schenectady","NY","12306","6843","SCHENECTADY"
"Dollar Tree 1187","-73.885124","42.214302","340 W Bridge St","","Catskill","NY","12414","1730","GREENE"
"Dollar Tree 1407","-76.245033","43.185047","3873 State Route 31","Ste 150","Liverpool","NY","13090","1527","ONONDAGA"
"Dollar Tree 1904","-75.937347","42.108212","10 Glenwood Ave","Ste 1","Binghamton","NY","13905","2571","BROOME"
"Dollar Tree 2011","-77.940079","43.198311","6515 Brockport Spencerport Rd","Ste 15","Brockport","NY","14420","2666","MONROE"
"Dollar Tree 2014","-79.311256","42.456905","10506 Bennett Rd","","Dunkirk","NY","14048","3511","CHAUTAUQUA"
"Dollar Tree 3097","-74.191986","41.332909","791 State Route 17m","Ste 1","Monroe","NY","10950","2622","ORANGE"
"Dollar Tree 3228","-73.92659","41.129696","12 Lake Ridge Plz","","Valley Cottage","NY","10989","1925","ROCKLAND"
"Dollar Tree 3257","-78.877441","43.04985","981 Payne Ave","","North Tonawanda","NY","14120","3233","NIAGARA"
"Dollar Tree 3489","-73.321999","40.704357","40 Deer Park Ave","","North Babylon","NY","11703","1207","SUFFOLK"
"Dollar Tree 3544","-74.157249","40.626072","2040 Forest Ave","Ste 1","Staten Island","NY","10303","1737","RICHMOND"
"Mohammed Firoz - GC","-73.946198","40.680157","1360 Fulton Street","","Brooklyn","NY","11216","","KINGS"
"Deals 3629","-73.310677","40.767784","550 Commack Rd","","Deer Park","NY","11729","3804","SUFFOLK"
"Deals 4015","-73.848976","40.694569","9601 Jamaica Ave","","Woodhaven","NY","11421","2298","QUEENS"
"Costco Wholesale 1062","-73.932495","40.795731","517 E 117th St","","New York","NY","10035","4410","NEW YORK"
"1098 CLARKSON DELI GROCERY CORP","-73.921768","40.659988","1098 Clarkson Ave","","Brooklyn","NY","11212","2139","KINGS"
"Community Dollar Plus Inc","-73.902519","40.854111","2101 Grand Concourse","","Bronx","NY","10453","3836","BRONX"
"Morelos Deli & Fruit","-74.086586","40.634392","6 Cebra Ave","","Staten Island","NY","10301","3006","RICHMOND"
"91-08 STATION DELI CORP","-73.807854","40.70092","9108 Sutphin Blvd","","Jamaica","NY","11435","4318","QUEENS"
"El Changarrito Grocery","-73.904022","40.813641","593 Prospect Ave","","Bronx","NY","10455","3332","BRONX"
"VJS Mart Trade Inc/R Convenience Store","-77.632553","43.095177","2831 W Henrietta Rd","","Rochester","NY","14623","2331","MONROE"
"RNE Deli Inc","-73.631042","40.660828","478 Lakeview Ave","","Rockville Centre","NY","11570","3155","NASSAU"
"NEPPERHAN GOURMET DELI INC.","-73.892342","40.934376","205 Nepperhan Ave","","Yonkers","NY","10701","3404","WESTCHESTER"
"SRB Food Inc","-73.984596","40.720161","37 Clinton St","AKA 37-39 Clinton St","New York","NY","10002","","NEW YORK"
"Liberty Pole Way Mini Market","-77.603729","43.160049","133 Liberty Pole Way","","Rochester","NY","14604","1419","MONROE"
"1408 Deli & Grocery Corp","-73.901733","40.834618","1408 Fulton Ave","","Bronx","NY","10456","2113","BRONX"
"ISH VIOLET, INC.","-73.909531","41.738304","381 Violet Ave","","Poughkeepsie","NY","12601","1041","DUTCHESS"
"A & B Dollar Store","-77.609802","43.159004","118 Saint Paul St","","Rochester","NY","14604","1318","MONROE"
"PAUL'S TROPICAL FRUIT & VEG","-73.976845","40.68169","41 5th Ave","","Brooklyn","NY","11217","2025","KINGS"
"BC 650 Produce Corp/Assoicated Supermarket","-73.960365","40.657413","650 Flatbush Ave","","Brooklyn","NY","11225","5606","KINGS"
"Tony's Market","-74.030922","40.615917","9429 5th Ave","","Brooklyn","NY","11209","7401","KINGS"
"Shemson Grocery","-73.809303","40.70483","8768 Sutphin Blvd","","Jamaica","NY","11435","3342","QUEENS"
"Eshal Inc/Remsen Mini Market","-73.700615","42.771118","200 Remsen St","Ste 1","Cohoes","NY","12047","3047","ALBANY"
"Gamil Money Market","-73.76683","40.713215","19314 Jamaica Ave","","Hollis","NY","11423","2532","QUEENS"
"Lucky 's Buy & Sell Inc","-73.560097","40.763027","1001 Prospect Ave","","Westbury","NY","11590","3924","NASSAU"
"Los Salseros Grocery Store","-73.929512","40.697601","1218 Myrtle Ave","","Brooklyn","NY","11221","2614","KINGS"
"Family Dollar 8178","-78.400215","43.206795","11190 Maple Ridge Rd","","Medina","NY","14103","1814","ORLEANS"
"L & E Grocery Deli Corp","-73.936554","40.843075","140 Audubon Ave","","New York","NY","10032","2102","NEW YORK"
"A & F Grocery","-73.94442","40.8349","3801 Broadway","Frnt 2","New York","NY","10032","1566","NEW YORK"
"Super Convenience","-74.116371","40.62899","819 Forest Ave","","Staten Island","NY","10310","2410","RICHMOND"
"Walgreens 10441","-73.960899","40.59362","2590 Coney Island Ave","","Brooklyn","NY","11223","5537","KINGS"
"Comerical Mexicana Corp","-73.87899","40.828121","1182 Elder Ave","","Bronx","NY","10472","3501","BRONX"
"Walgreens 11841","-73.767036","42.255795","165 Fairview Ave","","Hudson","NY","12534","1205","COLUMBIA"
"Walgreens 07831","-73.700645","40.739323","8345 Langdale St","","New Hyde Park","NY","11040","1822","NASSAU"
"Sri Food Corp","-73.981277","40.659382","238 Prospect Park W","","Brooklyn","NY","11215","5806","KINGS"
"GINSBERG'S INST FOODS INC","-73.703217","42.216259","29 GINSBERG'S RD","","N CLAVERACK","NY","12513","0017","COLUMBIA"
"King Bao Inc","-74.005371","40.646454","4502 6th Ave","","Brooklyn","NY","11220","1315","KINGS"
"Prospect Supermarket of NY Inc","-73.902115","40.818684","795 Prospect Ave","","Bronx","NY","10455","1816","BRONX"
"823 Gourmet Grocery Inc","-73.896942","40.830448","823 Freeman St","","Bronx","NY","10459","","BRONX"
"Richmond Fruit Inc","-74.164742","40.54372","3868 Richmond Ave","","Staten Island","NY","10312","3838","RICHMOND"
"Dandy Mini Mart 49","-76.842827","42.42049","3986 Lake Ave","","Burdett","NY","14818","9998","SCHUYLER"
"Dandy Mini Mart 63","-76.818329","42.130169","1769 Grand Central Ave","","Elmira","NY","14903","1428","CHEMUNG"
"Key Food","-73.722672","41.39299","1001 Route 6","","Mahopac","NY","10541","1789","PUTNAM"
"Dollar General 11789","-74.654549","42.144123","355 Main St","","Margaretville","NY","12455","","DELAWARE"
"Rite Aid 3663","-73.889526","40.853111","592 E 183rd St","","Bronx","NY","10458","8701","BRONX"
"Rite Aid 4267","-73.928032","40.835396","1091 Ogden Ave","","Bronx","NY","10452","4601","BRONX"
"Rite Aid 10541","-73.900551","40.885345","5825 Broadway","","Bronx","NY","10463","2409","BRONX"
"Rite Aid 10542","-73.909264","40.885548","541 W 235th St","","Bronx","NY","10463","1708","BRONX"
"New Hot Bagels Inc.","-74.149109","40.623978","956 Richmond Ave","","Staten Island","NY","10314","1503","RICHMOND"
"Quickway Mart Food Store","-76.143921","43.09782","106 E Molloy Rd","","Syracuse","NY","13211","1651","ONONDAGA"
"Bravo Carniceria y Grocery Inc","-73.855591","40.743465","10720 Corona Ave","","Corona","NY","11368","3261","QUEENS"
"S & D Fruits & Vegetables Inc","-73.94516","40.795147","123 E 110th St","","New York","NY","10029","","NEW YORK"
"Los Siruelos Groc Corp","-73.955299","40.736797","1122 Manhattan Ave","","Brooklyn","NY","11222","6129","KINGS"
"Imperial Star Deli LLC","-73.938889","40.714638","905 Metropolitan Ave","","Brooklyn","NY","11211","2529","KINGS"
"Sarib Deli & Grocery Inc","-73.983772","40.589291","2387 Stillwell Ave","","Brooklyn","NY","11223","5647","KINGS"
"DIABY AFRICAN MARKET & GROCERY INC.","-73.954391","40.680813","1164 Fulton St","","Brooklyn","NY","11216","1808","KINGS"
"JOHN'S FRUIT & GROCERY","-73.882439","40.749882","8416 37th Ave","","Jackson Heights","NY","11372","7339","QUEENS"
"WALDBAUMS 849","-74.07412","40.616432","375 Tompkins Ave","Ste 1","Staten Island","NY","10305","1708","RICHMOND"
"Super Market Express Mart Inc","-78.830879","42.90353","143 Walden Ave","","Buffalo","NY","14211","2239","ERIE"
"Walgreens 06650","-74.017715","41.93671","201 Plaza Rd","","Kingston","NY","12401","2996","ULSTER"
"Walgreens 10475","-74.081451","40.5993","2270 Clove Rd","","Staten Island","NY","10305","1524","RICHMOND"
"Manleys Mighty Mart LLC 2","-75.976799","42.095917","4005 Vestal Pkwy E","","Vestal","NY","13850","2317","BROOME"
"Walgreens 11961","-73.839539","41.669846","704 Freedom Plains Rd","Unit 1","Poughkeepsie","NY","12603","6711","DUTCHESS"
"Manleys Mighty Mart LLC 20","-76.502983","42.407112","1103 Danby Rd","","Ithaca","NY","14850","9404","TOMPKINS"
"7-Eleven #32711B","-73.607468","40.651203","964 Merrick Rd","","Baldwin","NY","11510","3313","NASSAU"
"Best H & H Inc","-73.854897","40.897594","4368 White Plains Rd","","Bronx","NY","10466","1413","BRONX"
"N & K Smart Mart Inc","-73.888161","40.755302","7923 Northern Blvd","","Jackson Heights","NY","11372","1223","QUEENS"
"15908 Deli Food Inc","-73.935432","40.832165","159-8 Harlem River Dr","","New York","NY","10039","1145","NEW YORK"
"CHARLES BUTCHER SHOP","-73.885857","40.703518","6735 Central Ave","","Glendale","NY","11385","6653","QUEENS"
"STOP & SHOP  569","-73.535126","40.857552","275 Pine Hollow Rd","","Oyster Bay","NY","11771","4707","NASSAU"
"Tri Bruck Mini Mart Inc","-73.827744","40.832359","3438 E Tremont Ave","","Bronx","NY","10465","2003","BRONX"
"Dollar Tree 914","-77.596451","43.14016","923 Clinton Ave S","","Rochester","NY","14620","1443","MONROE"
"219 Fish Market Inc","-73.917686","40.806568","219 Saint Anns Ave","Frnt","Bronx","NY","10454","4729","BRONX"
"SMITH-UNION MEAT MARKET INC","-73.993309","40.681465","353 Union St","","Brooklyn","NY","11231","4611","KINGS"
"Family Dollar 8150","-74.198402","41.52533","1015 State Route 17k","","Montgomery","NY","12549","2208","ORANGE"
"BOCHNERS GROCERY LLC","-73.986168","40.63036","5001 16th Ave","","Brooklyn","NY","11204","1405","KINGS"
"CVS Pharmacy 2558","-74.001678","40.730698","307 Avenue of the Americas","","New York","NY","10014","4403","NEW YORK"
"Stewarts Shop 169","-74.571205","42.91098","6 W Grand St","","Palatine Bridge","NY","13428","9766","MONTGOMERY"
"Stewarts Shop 434","-75.255013","43.242752","9566 Main St","","Holland Patent","NY","13354","3819","ONEIDA"
"Stewarts Shop 287","-73.798897","42.276627","2 Brick Church Rd","Routes 278 & 129","Cropseyville","NY","12052","","RENSSELAER"
"Stewarts Shop 294","-73.635506","42.694004","192 Main Ave","","Wynantskill","NY","12198","7512","RENSSELAER"
"7-Eleven Store #32679","-73.543777","40.709938","525 Newbridge Rd","","East Meadow","NY","11554","5216","NASSAU"
"Dollar General 11658","-78.868698","42.321957","216 S Main St","","Cattaraugus","NY","14719","1227","CATTARAUGUS"
"MEX DELI GROCERY CORP","-73.888245","40.855877","576 E 187th St","Frnt C","Bronx","NY","10458","6708","BRONX"
"H & A Grill and Grocery Inc.","-73.79052","40.676517","12203 Sutphin Blvd","","Jamaica","NY","11434","2334","QUEENS"
"African Market","-73.893959","40.863155","2550 Briggs Ave","","Bronx","NY","10458","4618","BRONX"
"Yafai Deli & Grocery","-73.948936","40.634129","1501 Flatbush Ave","","Brooklyn","NY","11210","2915","KINGS"
"Rite Aid 10543","-73.917381","40.878769","21B Knolls Cres","","Bronx","NY","10463","6301","BRONX"
"Chon's Fruit & Vegetable Corp","-73.88414","40.74596","8109 41st Ave","# 8","Elmhurst","NY","11373","1320","QUEENS"
"Rite Aid 1957","-73.843239","40.870571","3040 Eastchester Rd","","Bronx","NY","10469","3202","BRONX"
"Rite Aid 10548","-73.8349","40.912899","47 E Prospect Ave","","Mount Vernon","NY","10550","2296","WESTCHESTER"
"Rite Aid 7906","-73.90136","40.819744","840 Westchester Ave","","Bronx","NY","10459","4001","BRONX"
"Rite Aid 10540","-73.831306","40.845589","1710 Crosby Ave","","Bronx","NY","10461","4902","BRONX"
"Rite Aid 10544","-73.824799","40.829079","3590 E Tremont Ave","","Bronx","NY","10465","2005","BRONX"
"Rite Aid 4428","-73.781982","40.728874","18616 Union Tpke","","Fresh Meadows","NY","11366","1734","QUEENS"
"Rite Aid 10557","-73.715782","40.745129","25501 Union Tpke","","Glen Oaks","NY","11004","1223","QUEENS"
"Rite Aid 10588","-73.845901","40.783222","1508 College Point Blvd","","College Point","NY","11356","2210","QUEENS"
"Rite Aid 10590","-73.794144","40.776402","1923 Utopia Pkwy","","Whitestone","NY","11357","4131","QUEENS"
"Rite Aid 10592","-73.76973","40.760906","4320 Bell Blvd","","Bayside","NY","11361","2865","QUEENS"
"Rite Aid 10594","-73.756203","40.748291","6129 Springfield Blvd","","Oakland Gardens","NY","11364","2335","QUEENS"
"Rite Aid 572","-73.823662","40.686405","11910 Liberty Ave","","South Richmond Hill","NY","11419","2002","QUEENS"
"Rite Aid 4991","-73.834412","40.687618","10907 101st Ave","","South Richmond Hill","NY","11419","1029","QUEENS"
"Rite Aid 10618","-73.648468","40.66209","168 N Village Ave","","Rockville Centre","NY","11570","3876","NASSAU"
"RAHMA HALAL MARKET GROCERY","-73.954247","40.680866","1183 Fulton St","","Brooklyn","NY","11216","1810","KINGS"
"801 Market Inc","-74.000687","40.643913","801 45th St","","Brooklyn","NY","11220","1610","KINGS"
"1301 DELICATESSEN INC","-73.851845","40.834618","1301 Castle Hill Ave","","Bronx","NY","10462","4806","BRONX"
"AN & BROTHERS INC/C-TOWN","-73.742088","40.695732","21720 Linden Blvd","","Cambria Heights","NY","11411","1532","QUEENS"
"837 UTICA AVE DOLL DISC","-73.930466","40.652615","837 Utica Ave","","Brooklyn","NY","11203","3410","KINGS"
"NEW AL-NOOR GROCERY INC","-73.968842","40.639282","750 Coney Island Ave","","Brooklyn","NY","11218","4333","KINGS"
"Five Points Bakery Inc.","-78.885818","42.911533","426 Rhode Island St","","Buffalo","NY","14213","2312","ERIE"
"EL CIBAO DELI INC","-73.924416","40.865295","51 Vermilyea Ave","","New York","NY","10034","5428","NEW YORK"
"Armstrong Grocery, Inc.","-74.159615","40.545929","4295 Amboy Rd","","Staten Island","NY","10312","3817","RICHMOND"
"Grant & Delevan Family Market","-78.89016","42.922234","302 Grant St","","Buffalo","NY","14213","1422","ERIE"
"99 Cent World and Variety Corp","-73.936249","40.849579","4242 Broadway","","New York","NY","10033","3708","NEW YORK"
"D&G Bakery Inc.","-73.820572","40.719639","7751 Vleigh Pl","","Flushing","NY","11367","3359","QUEENS"
"Sanchez Family Deli Grocery Corp","-73.903107","40.81625","703 Prospect Ave","","Bronx","NY","10455","2458","BRONX"
"128 Deli Grocery Inc","-73.936775","40.84272","128 Audubon Ave","","New York","NY","10032","2109","NEW YORK"
"Kmart 7171","-78.697914","42.868137","1460 French Rd","Ste 1","Depew","NY","14043","4879","ERIE"
"1 First Stop Deli Inc","-74.027985","40.619381","8917 5th Ave","","Brooklyn","NY","11209","5930","KINGS"
"Baisley Mini Market Inc","-73.782806","40.683979","11707 Guy r Brewer Blvd","","Jamaica","NY","11434","2148","QUEENS"
"Kmart 7375","-76.054329","42.098228","527 Endicott Plz","","Endicott","NY","13760","5096","BROOME"
"Kmart 9274","-73.509323","43.096676","1251 State Route 29","Ste 1","Greenwich","NY","12834","6113","WASHINGTON"
"Kmart 9589","-77.33812","42.343269","420 W Morris St","","Bath","NY","14810","1099","STEUBEN"
"Rite Aid 4613","-73.926643","40.613319","2324 Flatbush Ave","","Brooklyn","NY","11234","4518","KINGS"
"1220 West Indian Farm Corp.","-73.950317","40.657398","1220 Nostrand Ave","","Brooklyn","NY","11225","3845","KINGS"
"KISSENA GROCERY & CONVENIENCE STORE INC","-73.815147","40.739529","6002 Kissena Blvd","","Flushing","NY","11355","5548","QUEENS"
"Troyers Country Store","-75.785675","42.991032","5518 Nelson Rd","","Canastota","NY","13032","4921","MADISON"
"COSENTINO'S FISH MARKET INC","-74.026306","40.635181","6922 3rd Ave","","Brooklyn","NY","11209","1305","KINGS"
"VILLA TAPIA GROCERY NY CORP","-73.952675","40.695835","128 Nostrand Ave","","Brooklyn","NY","11205","2823","KINGS"
"WESSAM CANDY STORE INC","-73.911461","40.768181","2431 STEINWAY STREET","","ASTORIA","NY","11103","3653","QUEENS"
"Papa Antonio #2 Grocery Inc","-73.863213","40.830482","1201 Leland Ave","","Bronx","NY","10472","4805","BRONX"
"Asmara Deli Grocery","-73.939064","40.810753","2159 5th Ave","","New York","NY","10037","3404","NEW YORK"
"Family Dollar 4756","-76.199326","42.599579","231 Groton Ave","Groton Ave Plz","Cortland","NY","13045","9006","CORTLAND"
"Family Dollar 1764","-79.328865","42.48402","168 E 4th St","","Dunkirk","NY","14048","2226","CHAUTAUQUA"
"Family Dollar 3247","-74.8806","44.92075","136 Harte Haven Plz","","Massena","NY","13662","2684","ST LAWRENCE"
"Family Dollar 2148","-76.586472","42.921597","315 Genesee St","Ste 1","Auburn","NY","13021","3150","CAYUGA"
"Family Dollar 4484","-76.345284","43.151711","265 Downer St Rd","","Baldwinsville","NY","13027","","ONONDAGA"
"Family Dollar 3404","-77.004593","43.059513","24 State Route 31","","Lyons","NY","14489","9166","WAYNE"
"Family Dollar 3392","-76.801491","42.092556","322 William St","","Elmira","NY","14901","2830","CHEMUNG"
"Family Dollar 2358","-73.604263","42.350639","15 Dardess Dr","Ste 7","Chatham","NY","12037","1439","COLUMBIA"
"RACHEL BABY GROCERY INC","-74.012268","40.639717","5703 6th Ave","","Brooklyn","NY","11220","3807","KINGS"
"KOOL AID GROCERY CORP","-73.870285","40.834782","1733 E 174th St","","Bronx","NY","10472","1801","BRONX"
"La Placita Supermarket Corp","-73.660957","41.003452","155 N Main St","","Port Chester","NY","10573","4212","WESTCHESTER"
"AL-MARWAN DELI SUPERMARKET CORP","-73.934013","40.670776","1339 SAINT JOHNS PL","","BROOKLYN","NY","11213","3708","KINGS"
"Bissimillah African Market","-73.899414","40.85881","2347 Grand Concourse","","Bronx","NY","10468","6802","BRONX"
"Lucky Mey Market","-75.248192","43.088676","1633 Oneida St","","Utica","NY","13501","4723","ONEIDA"
"Health Max 5th Avenue Inc.","-74.012085","40.643311","5313 5th Ave","","Brooklyn","NY","11220","3110","KINGS"
"PAL GROCERY CORP","-73.950813","40.663216","1029 Nostrand Ave","","Brooklyn","NY","11225","3508","KINGS"
"FBM Sales Corp","-73.991074","40.636074","4702 13th Ave","","Brooklyn","NY","11219","2601","KINGS"
"NA Convenience Store Inc.","-72.86908","40.759903","525 Neighborhood Rd","","Shirley","NY","11967","4003","SUFFOLK"
"Jimzo Mini Mart Corp","-73.81279","40.916481","681 E Lincoln Ave","","Mount Vernon","NY","10552","2511","WESTCHESTER"
"Mirtha Food Corp","-73.853142","40.827751","1020 Olmstead Ave","","Bronx","NY","10472","6102","BRONX"
"Ana Lucia Deli Grocery Corp","-73.896774","40.916134","496 S Broadway","","Yonkers","NY","10705","3253","WESTCHESTER"
"Bay Ridge Rx","-74.026207","40.635445","6910 3rd Ave","","Brooklyn","NY","11209","1305","KINGS"
"Jiff E Mart II","-73.736397","42.531746","839 Maple Hill Rd","","Castleton on Hudson","NY","12033","9601","RENSSELAER"
"St Nick Candy Grocery Inc","-73.930161","40.854099","1572 Saint Nicholas Ave","","New York","NY","10040","4351","NEW YORK"
"7-Eleven #32720A","-73.841179","40.78511","12702 14th Ave","","College Point","NY","11356","1924","QUEENS"
"A & D African Caribbean & American Market","-73.920563","40.678837","1899 Fulton St","","Brooklyn","NY","11233","3103","KINGS"
"114 Santiago Grocery & Deli Corp","-73.915352","40.839275","114 E 170th St","","Bronx","NY","10452","7021","BRONX"
"Tequila Mix Deli Grocery","-74.000557","40.630096","1201 60th St","","Brooklyn","NY","11219","4930","KINGS"
"Alsafa Deli Grocery Corp","-73.937515","40.701744","858 Flushing Ave","","Brooklyn","NY","11206","4252","KINGS"
"Sutter Avenue Mini Market","-73.849846","40.675999","8619 Sutter Ave","","Ozone Park","NY","11417","1400","QUEENS"
"5th Avenue Village Market Inc","-73.263489","40.741005","1389 5th Ave","","Bay Shore","NY","11706","4123","SUFFOLK"
"Mikey's Mini Mart","-79.04908","43.11306","2712 Highland Ave","","Niagara Falls","NY","14305","2467","NIAGARA"
"Sunoco 7191","-77.94397","42.119473","1 S Main St","","Wellsville","NY","14895","1520","ALLEGANY"
"Star Plus Cove Inc","-73.973846","40.608692","370 Avenue P","","Brooklyn","NY","11204","3530","KINGS"
"1164 DELI & GROCERY CORP.","-73.928146","40.692894","1164 Broadway","","Brooklyn","NY","11221","3023","KINGS"
"FAMILY MOON DELI & GROCERY CORP.","-73.784782","40.708","17505 Jamaica Ave","","Jamaica","NY","11432","5525","QUEENS"
"Marie A DiGangi LLC/Mario's Meat Market","-73.875534","40.713146","7555 Metropolitan Ave","","Middle Villiage","NY","11379","2655","QUEENS"
"Sunoco 7138","-78.987022","43.108067","6730 Packard Rd","","Niagara Falls","NY","14304","1541","NIAGARA"
"Sunoco 7338","-77.276268","42.880531","484 S Main St","","Canandaigua","NY","14424","2119","ONTARIO"
"58 BURNSIDE FOOD CORP.","-73.909973","40.854347","58 W Burnside Ave","AKA 58-60 W Burnside","Bronx","NY","10453","4018","BRONX"
"Sunoco 7457","-76.871742","42.377445","814 N Franklin St","","Watkins Glen","NY","14891","1327","SCHUYLER"
"Sunoco 7458","-76.498985","42.438358","210 S Cayuga St","","Ithaca","NY","14850","5510","TOMPKINS"
